accX,accY,accZ,id,timestamp
-325,-139,4066,14122,1748698810899
-324,-139,4062,14123,1748698810939
-334,-128,4048,14124,1748698810979
-287,-137,4049,14125,1748698811019
-300,-100,4044,14126,1748698811059
-319,-95,4050,14127,1748698811099
-340,-106,4035,14128,1748698811139
-308,-108,4041,14129,1748698811179
-329,-95,4042,14130,1748698811219
-329,-109,4057,14131,1748698811259
-333,-133,4057,14132,1748698811299
-335,-142,4048,14133,1748698811339
-318,-111,4035,14134,1748698811379
-312,-96,4058,14135,1748698811419
-314,-113,4036,14136,1748698811459
-341,-115,4055,14137,1748698811499
-305,-103,4055,14138,1748698811539
-311,-102,4042,14139,1748698811579
-312,-116,4023,14140,1748698811619
-306,-103,4049,14141,1748698811659
-343,-144,4035,14142,1748698811699
-298,-86,4042,14143,1748698811739
-335,-62,4066,14144,1748698811779
-333,-130,4052,14145,1748698811819
-326,-74,4049,14146,1748698811859
-322,-127,4059,14147,1748698811899
-339,-192,4057,14148,1748698811939
-346,-172,4055,14149,1748698811979
-341,-163,4052,14150,1748698812019
-302,-139,4030,14151,1748698812059
-328,-135,4056,14152,1748698812099
-337,-128,4062,14153,1748698812139
-332,-148,4066,14154,1748698812179
-332,-130,4048,14155,1748698812219
-318,-175,4062,14156,1748698812259
-344,-191,4047,14157,1748698812299
-343,-120,4045,14158,1748698812339
-350,-110,4045,14159,1748698812379
-326,-124,4073,14160,1748698812419
-341,-108,4045,14161,1748698812459
-362,-132,4047,14162,1748698812499
-318,-161,4069,14163,1748698812539
-388,-77,4053,14164,1748698812579
-334,-47,4067,14165,1748698812619
-316,-32,4080,14166,1748698812659
-334,-75,4061,14167,1748698812699
-353,-95,4058,14168,1748698812739
-357,-140,4046,14169,1748698812779
-316,-51,4041,14170,1748698812819
-308,-18,4080,14171,1748698812859
-327,-3,4052,14172,1748698812899
-301,-65,4064,14173,1748698812939
-352,-52,4046,14174,1748698812979
-305,-105,4036,14175,1748698813019
-331,-128,4028,14176,1748698813059
-312,17,4069,14177,1748698813099
-312,-49,4085,14178,1748698813139
-317,-85,4048,14179,1748698813179
-333,-32,4059,14180,1748698813219
-310,-98,4019,14181,1748698813259
-333,-56,4041,14182,1748698813299
-325,-67,4026,14183,1748698813339
-301,-91,4049,14184,1748698813379
-327,-45,4060,14185,1748698813419
-285,-67,4068,14186,1748698813459
-343,-178,4059,14187,1748698813499
-318,-74,4078,14188,1748698813539
-339,-70,4064,14189,1748698813579
-306,-27,4022,14190,1748698813619
-323,5,4108,14191,1748698813659
-284,13,4082,14192,1748698813699
-332,-189,4052,14193,1748698813739
-297,-133,4037,14194,1748698813779
-361,-88,4033,14195,1748698813819
-295,-45,4073,14196,1748698813859
-285,-60,4080,14197,1748698813899
-316,-48,4085,14198,1748698813939
-318,-190,4042,14199,1748698813979
-339,-78,4060,14200,1748698814019
-287,-35,4073,14201,1748698814059
-326,-69,4059,14202,1748698814099
-353,-101,4060,14203,1748698814139
-295,-76,4061,14204,1748698814179
-321,-228,4029,14205,1748698814219
-301,-130,4077,14206,1748698814259
-347,-55,4092,14207,1748698814299
-290,-57,4076,14208,1748698814339
-330,-168,4038,14209,1748698814379
-351,-105,4046,14210,1748698814419
-336,-134,4072,14211,1748698814459
-303,-17,4070,14212,1748698814499
-323,-136,4125,14213,1748698814539
-326,-67,4052,14214,1748698814579
-304,-213,4046,14215,1748698814619
-314,-168,4065,14216,1748698814659
-333,-88,4078,14217,1748698814699
-329,-98,4066,14218,1748698814739
-326,-87,4075,14219,1748698814779
-331,-88,4044,14220,1748698814819
-302,-172,4072,14221,1748698814859
-345,-115,4043,14222,1748698814899
-350,-73,4048,14223,1748698814939
-325,-61,4053,14224,1748698814979
-347,-125,4058,14225,1748698815019
-324,-141,4047,14226,1748698815059
-306,-103,4036,14227,1748698815099
-328,-78,4071,14228,1748698815139
-320,-72,4055,14229,1748698815179
-318,-24,4078,14230,1748698815219
-324,-135,4029,14231,1748698815259
-308,-212,4055,14232,1748698815299
-325,-168,4059,14233,1748698815339
-331,-102,4045,14234,1748698815379
-339,-81,4065,14235,1748698815419
-295,-102,4047,14236,1748698815459
-361,-163,4047,14237,1748698815499
-365,-216,4043,14238,1748698815539
-307,-153,4058,14239,1748698815579
-339,-94,4058,14240,1748698815619
-309,-74,4049,14241,1748698815659
-353,-95,4072,14242,1748698815699
-265,-145,4053,14243,1748698815739
-342,-172,4056,14244,1748698815779
-334,-105,4051,14245,1748698815819
-317,-101,4055,14246,1748698815859
-329,-47,4044,14247,1748698815899
-317,-114,4061,14248,1748698815939
-312,-200,4027,14249,1748698815979
-325,-132,4069,14250,1748698816019
-292,-85,4044,14251,1748698816059
-318,-46,4065,14252,1748698816099
-351,-64,4056,14253,1748698816139
-292,-168,4062,14254,1748698816179
-311,-106,4051,14255,1748698816219
-307,-48,4065,14256,1748698816259
-336,-93,4044,14257,1748698816299
-316,-33,4059,14258,1748698816339
-294,-152,4049,14259,1748698816379
-321,-196,4075,14260,1748698816419
-337,-145,4055,14261,1748698816459
-329,-102,4057,14262,1748698816499
-289,-89,4070,14263,1748698816539
-321,-66,4075,14264,1748698816579
-306,-220,4055,14265,1748698816619
-338,-211,4055,14266,1748698816659
-305,-113,4078,14267,1748698816699
-329,-64,4095,14268,1748698816739
-314,-7,4048,14269,1748698816779
-333,-110,4065,14270,1748698816819
-309,-200,4041,14271,1748698816859
-356,-152,4087,14272,1748698816899
-314,-76,4064,14273,1748698816939
-294,-25,4089,14274,1748698816979
-338,-57,4086,14275,1748698817019
-283,-166,4049,14276,1748698817059
-357,-199,4054,14277,1748698817099
-338,-85,4066,14278,1748698817139
-326,-79,4057,14279,1748698817179
-303,-32,4069,14280,1748698817219
-336,-90,4052,14281,1748698817259
-294,-202,4061,14282,1748698817299
-350,-91,4038,14283,1748698817339
-283,-93,4044,14284,1748698817379
-302,-136,4052,14285,1748698817419
-307,12,4080,14286,1748698817459
-301,-153,4052,14287,1748698817499
-319,-209,4042,14288,1748698817539
-318,-56,4061,14289,1748698817579
-292,-40,4056,14290,1748698817619
-314,-34,4066,14291,1748698817659
-304,-96,4067,14292,1748698817699
-311,-225,4052,14293,1748698817739
-309,-124,4050,14294,1748698817779
-297,-64,4075,14295,1748698817819
-320,-60,4078,14296,1748698817859
-327,-75,4057,14297,1748698817899
-316,-100,4061,14298,1748698817940
-320,-188,4059,14299,1748698817981
-299,-96,4035,14300,1748698818022
-319,-58,4063,14301,1748698818061
-322,-74,4068,14302,1748698818100
-327,-73,4081,14303,1748698818139
-309,-189,4039,14304,1748698818178
-330,-135,4041,14305,1748698818217
-329,-81,4064,14306,1748698818257
-312,-26,4063,14307,1748698818297
-320,-114,4051,14308,1748698818337
-321,-129,4055,14309,1748698818377
-313,-169,4057,14310,1748698818417
-319,-77,4056,14311,1748698818457
-329,-63,4054,14312,1748698818497
-309,-111,4035,14313,1748698818537
-324,-42,4052,14314,1748698818577
-314,-183,4034,14315,1748698818617
-310,-158,4042,14316,1748698818657
-338,-96,4052,14317,1748698818697
-296,-93,4046,14318,1748698818737
-309,-85,4064,14319,1748698818777
-278,-155,4025,14320,1748698818817
-323,-204,4037,14321,1748698818857
-322,-108,4038,14322,1748698818897
-320,-108,4053,14323,1748698818937
-335,-45,4041,14324,1748698818977
-326,-101,4060,14325,1748698819017
-313,-185,4034,14326,1748698819057
-344,-188,4047,14327,1748698819097
-314,-100,4085,14328,1748698819137
-310,-63,4039,14329,1748698819177
-316,-103,4057,14330,1748698819217
-295,-181,4031,14331,1748698819257
-337,-197,4033,14332,1748698819297
-334,-108,4053,14333,1748698819337
-309,-76,4066,14334,1748698819377
-306,-55,4047,14335,1748698819417
-308,-144,4051,14336,1748698819457
-323,-178,4038,14337,1748698819497
-329,-182,4066,14338,1748698819537
-321,-99,4063,14339,1748698819577
-302,-74,4036,14340,1748698819617
-326,-61,4053,14341,1748698819657
-307,-180,4026,14342,1748698819697
-315,-225,4066,14343,1748698819737
-310,-115,4031,14344,1748698819777
-329,-58,4049,14345,1748698819817
-253,-97,4035,14346,1748698819857
-325,-120,4064,14347,1748698819897
-326,-173,4041,14348,1748698819937
-323,-140,4022,14349,1748698819977
-307,-103,4059,14350,1748698820017
-335,-83,4047,14351,1748698820057
-331,-79,4063,14352,1748698820097
-321,-152,4058,14353,1748698820137
-334,-181,4041,14354,1748698820177
-325,-102,4047,14355,1748698820217
-287,-54,4075,14356,1748698820257
-320,-68,4078,14357,1748698820297
-334,-100,4066,14358,1748698820337
-315,-196,4050,14359,1748698820377
-322,-115,4049,14360,1748698820417
-327,-43,4080,14361,1748698820457
-314,-50,4056,14362,1748698820497
-337,-79,4069,14363,1748698820537
-321,-158,4033,14364,1748698820577
-317,-172,4038,14365,1748698820617
-310,-71,4058,14366,1748698820657
-300,-60,4069,14367,1748698820697
-330,-48,4036,14368,1748698820737
-316,-109,4078,14369,1748698820777
-321,-210,4048,14370,1748698820817
-344,-143,4053,14371,1748698820857
-283,-46,4058,14372,1748698820897
-298,-92,4061,14373,1748698820937
-328,-51,4068,14374,1748698820977
-306,-203,4047,14375,1748698821017
-315,-154,4057,14376,1748698821057
-320,-76,4064,14377,1748698821097
-327,-78,4074,14378,1748698821137
-301,-40,4088,14379,1748698821177
-312,-79,4057,14380,1748698821217
-309,-170,4042,14381,1748698821257
-317,-174,4045,14382,1748698821297
-329,-77,4060,14383,1748698821337
-310,-76,4055,14384,1748698821377
-342,-81,4050,14385,1748698821417
-303,-117,4077,14386,1748698821457
-342,-222,4053,14387,1748698821497
-267,-153,4066,14388,1748698821537
-328,-66,4068,14389,1748698821577
-298,-44,4071,14390,1748698821617
-340,-148,4050,14391,1748698821657
-312,-201,4053,14392,1748698821697
-338,-147,4036,14393,1748698821737
-322,-91,4056,14394,1748698821777
-324,-77,4064,14395,1748698821817
-313,-81,4064,14396,1748698821857
-328,-185,4071,14397,1748698821897
-308,-200,4057,14398,1748698821937
-311,-90,4069,14399,1748698821977
-326,-80,4060,14400,1748698822017
-300,-84,4068,14401,1748698822057
-317,-108,4076,14402,1748698822097
-310,-229,4037,14403,1748698822137
-350,-156,4051,14404,1748698822177
-283,-84,4063,14405,1748698822217
-303,-90,4036,14406,1748698822257
-313,-51,4076,14407,1748698822297
-332,-137,4032,14408,1748698822337
-343,-184,4028,14409,1748698822377
-310,-118,4058,14410,1748698822417
-313,-83,4050,14411,1748698822457
-320,-69,4049,14412,1748698822497
-312,-117,4050,14413,1748698822537
-321,-161,4050,14414,1748698822577
-325,-130,4062,14415,1748698822617
-303,-78,4052,14416,1748698822657
-279,-67,4060,14417,1748698822697
-341,-16,4081,14418,1748698822737
-327,-140,4063,14419,1748698822777
-321,-186,4039,14420,1748698822817
-323,-77,4034,14421,1748698822857
-326,-65,4075,14422,1748698822897
-306,-92,4046,14423,1748698822937
-333,-45,4075,14424,1748698822977
-307,-178,4032,14425,1748698823017
-320,-122,4057,14426,1748698823057
-300,-83,4053,14427,1748698823097
-336,-67,4071,14428,1748698823137
-327,-44,4072,14429,1748698823177
-326,-124,4049,14430,1748698823217
-333,-194,4057,14431,1748698823257
-297,-98,4078,14432,1748698823297
-319,-69,4052,14433,1748698823337
-307,-37,4062,14434,1748698823377
-298,-108,4050,14435,1748698823417
-339,-215,4053,14436,1748698823457
-308,-132,4050,14437,1748698823497
-318,-65,4062,14438,1748698823537
-314,-89,4058,14439,1748698823577
-321,-34,4049,14440,1748698823617
-344,-112,4056,14441,1748698823657
-295,-165,4048,14442,1748698823697
-332,-90,4056,14443,1748698823737
-297,-70,4083,14444,1748698823777
-293,-38,4054,14445,1748698823817
-334,-66,4052,14446,1748698823857
-301,-153,4054,14447,1748698823897
-332,-159,4049,14448,1748698823937
-283,-115,4059,14449,1748698823977
-317,-94,4069,14450,1748698824017
-295,-3,4076,14451,1748698824057
-311,-146,4044,14452,1748698824097
-330,-217,4047,14453,1748698824137
-310,-138,4070,14454,1748698824177
-322,-89,4044,14455,1748698824217
-285,-61,4069,14456,1748698824257
-342,-80,4084,14457,1748698824297
-318,-139,4042,14458,1748698824337
-302,-201,4035,14459,1748698824377
-312,-96,4064,14460,1748698824417
-338,-73,4059,14461,1748698824457
-304,-98,4051,14462,1748698824497
-308,-99,4047,14463,1748698824537
-314,-205,4062,14464,1748698824577
-330,-164,4042,14465,1748698824617
-309,-91,4051,14466,1748698824657
-315,-84,4036,14467,1748698824697
-317,-101,4071,14468,1748698824737
-325,-162,4063,14469,1748698824777
-305,-175,4040,14470,1748698824817
-302,-69,4050,14471,1748698824857
-321,-88,4065,14472,1748698824897
-332,-74,4057,14473,1748698824937
-321,-97,4060,14474,1748698824977
-324,-149,4051,14475,1748698825017
-298,-164,4039,14476,1748698825057
-292,-103,4041,14477,1748698825097
-322,-56,4080,14478,1748698825137
-330,-68,4066,14479,1748698825177
-318,-81,4043,14480,1748698825217
-340,-179,4060,14481,1748698825257
-317,-114,4080,14482,1748698825297
-303,-80,4055,14483,1748698825337
-283,-16,4084,14484,1748698825377
-326,-93,4079,14485,1748698825417
-318,-196,4012,14486,1748698825457
-323,-129,4047,14487,1748698825497
-316,-64,4077,14488,1748698825537
-317,-59,4069,14489,1748698825577
-318,-44,4081,14490,1748698825617
-303,-128,4067,14491,1748698825657
-320,-176,4052,14492,1748698825697
-315,-82,4062,14493,1748698825737
-342,-57,4053,14494,1748698825777
-301,-54,4068,14495,1748698825817
-318,-66,4068,14496,1748698825857
-307,-164,4019,14497,1748698825897
-340,-182,4040,14498,1748698825937
-316,-64,4059,14499,1748698825977
-313,-66,4070,14500,1748698826017
-317,-17,4067,14501,1748698826057
-357,-162,4042,14502,1748698826097
-324,-171,4036,14503,1748698826137
-302,-89,4059,14504,1748698826177
-299,-87,4048,14505,1748698826217
-282,-61,4038,14506,1748698826257
-308,-16,4062,14507,1748698826297
-309,-148,4054,14508,1748698826337
-313,-126,4036,14509,1748698826377
-322,-46,4081,14510,1748698826417
-312,-77,4037,14511,1748698826457
-321,-27,4063,14512,1748698826497
-310,-103,4048,14513,1748698826537
-335,-195,4032,14514,1748698826577
-302,-105,4050,14515,1748698826617
-343,-59,4052,14516,1748698826657
-321,-58,4059,14517,1748698826697
-319,-39,4067,14518,1748698826737
-328,-149,4040,14519,1748698826777
-329,-143,4064,14520,1748698826817
-333,-63,4058,14521,1748698826857
-329,-51,4052,14522,1748698826897
-330,-42,4059,14523,1748698826937
-307,-89,4052,14524,1748698826977
-287,-169,4047,14525,1748698827017
-315,-180,4051,14526,1748698827057
-338,-43,4053,14527,1748698827097
-325,-54,4057,14528,1748698827137
-304,-49,4062,14529,1748698827177
-331,-170,4048,14530,1748698827217
-329,-192,4048,14531,1748698827257
-317,-144,4065,14532,1748698827297
-324,-73,4037,14533,1748698827337
-289,-25,4065,14534,1748698827377
-321,-91,4055,14535,1748698827417
-306,-164,4043,14536,1748698827457
-313,-116,4052,14537,1748698827497
-320,-99,4074,14538,1748698827537
-316,-72,4054,14539,1748698827577
-318,-48,4087,14540,1748698827617
-298,-114,4048,14541,1748698827657
-297,-214,4054,14542,1748698827697
-307,-104,4063,14543,1748698827737
-321,-78,4081,14544,1748698827777
-295,-49,4066,14545,1748698827817
-311,-55,4068,14546,1748698827857
-313,-192,4031,14547,1748698827897
-311,-166,4042,14548,1748698827937
-351,-67,4048,14549,1748698827977
-304,-74,4047,14550,1748698828017
-296,-62,4070,14551,1748698828057
-350,-115,4051,14552,1748698828097
-334,-151,4052,14553,1748698828137
-318,-121,4071,14554,1748698828177
-311,-69,4062,14555,1748698828217
-318,-84,4059,14556,1748698828257
-333,-31,4070,14557,1748698828297
-313,-152,4048,14558,1748698828337
-311,-195,4052,14559,1748698828377
-322,-60,4051,14560,1748698828417
-297,-88,4057,14561,1748698828457
-339,-43,4058,14562,1748698828497
-330,-96,4038,14563,1748698828537
-316,-203,4060,14564,1748698828577
-316,-143,4024,14565,1748698828617
-317,-56,4076,14566,1748698828657
-313,-68,4078,14567,1748698828697
-317,-86,4068,14568,1748698828737
-294,-128,4052,14569,1748698828777
-306,-159,4056,14570,1748698828817
-305,-90,4066,14571,1748698828857
-303,-58,4077,14572,1748698828897
-360,-107,4054,14573,1748698828937
-318,-70,4079,14574,1748698828977
-311,-204,4039,14575,1748698829017
-310,-159,4056,14576,1748698829057
-324,-164,4065,14577,1748698829097
-334,-109,4069,14578,1748698829137
-305,-57,4075,14579,1748698829177
-322,-205,4061,14580,1748698829217
-314,-211,4051,14581,1748698829257
-317,-140,4038,14582,1748698829297
-307,-131,4040,14583,1748698829337
-321,-41,4073,14584,1748698829377
-330,-35,4086,14585,1748698829417
-321,-128,4050,14586,1748698829457
-310,-197,4065,14587,1748698829497
-294,-110,4065,14588,1748698829537
-344,-57,4063,14589,1748698829577
-307,-35,4079,14590,1748698829617
-318,-133,4063,14591,1748698829657
-324,-196,4064,14592,1748698829697
-326,-190,4039,14593,1748698829737
-296,-94,4066,14594,1748698829777
-313,-93,4091,14595,1748698829817
-327,-81,4063,14596,1748698829857
-329,-155,4053,14597,1748698829897
-305,-200,4067,14598,1748698829937
-320,-154,4060,14599,1748698829977
-315,-100,4062,14600,1748698830017
-327,-45,4083,14601,1748698830998
-302,-22,4067,14602,1748698831038
-329,-210,4035,14603,1748698831078
-335,-168,4035,14604,1748698831118
-319,-78,4070,14605,1748698831159
-305,-60,4061,14606,1748698831198
-304,-56,4068,14607,1748698831238
-335,-88,4056,14608,1748698831278
-304,-227,4030,14609,1748698831319
-321,-146,4045,14610,1748698831359
-294,-88,4054,14611,1748698831398
-333,-70,4065,14612,1748698831439
-335,-71,4063,14613,1748698831479
-303,-160,4058,14614,1748698831519
-329,-231,4031,14615,1748698831559
-348,-105,4070,14616,1748698831599
-291,-57,4060,14617,1748698831640
-316,-29,4055,14618,1748698831679
-364,-69,4056,14619,1748698831720
-314,-172,4055,14620,1748698831759
-336,-131,4046,14621,1748698831800
-314,-62,4063,14622,1748698831840
-286,-39,4036,14623,1748698831880
-350,0,4056,14624,1748698831920
-316,-127,4060,14625,1748698831961
-314,-183,4066,14626,1748698832000
-324,-91,4036,14627,1748698832040
-295,-77,4069,14628,1748698832080
-320,-72,4058,14629,1748698832121
-346,-51,4043,14630,1748698832161
-317,-151,4060,14631,1748698832201
-331,-193,4053,14632,1748698832241
-317,-69,4055,14633,1748698832282
-328,-69,4040,14634,1748698832321
-278,-65,4039,14635,1748698832361
-347,-114,4042,14636,1748698832401
-303,-173,4038,14637,1748698832442
-327,-195,4056,14638,1748698832482
-303,-124,4069,14639,1748698832522
-275,-64,4056,14640,1748698832562
-316,-49,4076,14641,1748698832603
-312,-181,4058,14642,1748698832642
-351,-186,4040,14643,1748698832682
-308,-159,4077,14644,1748698832723
-314,-126,4055,14645,1748698832763
-283,-42,4081,14646,1748698832803
-331,-118,4060,14647,1748698832843
-332,-201,4048,14648,1748698832883
-305,-174,4063,14649,1748698832924
-324,-131,4060,14650,1748698832964
-317,-117,4040,14651,1748698833004
-316,-82,4081,14652,1748698833044
-319,-164,4040,14653,1748698833085
-329,-228,4041,14654,1748698833125
-294,-192,4056,14655,1748698833165
-299,-129,4057,14656,1748698833205
-307,-113,4038,14657,1748698833246
-323,-114,4048,14658,1748698833286
-317,-176,4044,14659,1748698833326
-321,-183,4023,14660,1748698833366
-306,-144,4052,14661,1748698833407
-299,-87,4070,14662,1748698833447
-306,-96,4046,14663,1748698833487
-329,-109,4045,14664,1748698833528
-299,-226,4061,14665,1748698833568
-321,-192,4049,14666,1748698833608
-308,-111,4047,14667,1748698833648
-312,-128,4083,14668,1748698833689
-303,-31,4087,14669,1748698833730
-317,-139,4062,14670,1748698833769
-321,-205,4072,14671,1748698833809
-333,-143,4035,14672,1748698833850
-302,-95,4056,14673,1748698833890
-309,-88,4061,14674,1748698833930
-316,-66,4071,14675,1748698833970
-306,-147,4056,14676,1748698834010
-297,-212,4052,14677,1748698834051
-328,-104,4074,14678,1748698834090
-295,-113,4040,14679,1748698834131
-290,-68,4073,14680,1748698834171
-332,-85,4074,14681,1748698834211
-314,-191,4034,14682,1748698834251
-317,-198,4047,14683,1748698834291
-300,-107,4060,14684,1748698834332
-315,-91,4050,14685,1748698834372
-317,-83,4047,14686,1748698834412
-324,-153,4052,14687,1748698834452
-336,-211,4044,14688,1748698834492
-301,-151,4049,14689,1748698834533
-312,-103,4057,14690,1748698834573
-303,-62,4088,14691,1748698834613
-330,-23,4050,14692,1748698834653
-317,-186,4059,14693,1748698834694
-318,-140,4069,14694,1748698834734
-300,-138,4056,14695,1748698834774
-334,-95,4057,14696,1748698834814
-289,-59,4079,14697,1748698834855
-330,-115,4055,14698,1748698834895
-324,-239,4059,14699,1748698834935
-309,-144,4069,14700,1748698834975
-293,-80,4069,14701,1748698835016
-279,-55,4067,14702,1748698835056
-336,-54,4061,14703,1748698835096
-327,-157,4048,14704,1748698835136
-327,-226,4053,14705,1748698835177
-321,-142,4043,14706,1748698835216
-320,-74,4078,14707,1748698835256
-309,-43,4063,14708,1748698835297
-352,-76,4049,14709,1748698835338
-337,-165,4053,14710,1748698835377
-329,-194,4071,14711,1748698835417
-289,-116,4058,14712,1748698835457
-300,-56,4081,14713,1748698835498
-335,-24,4051,14714,1748698835538
-301,-118,4065,14715,1748698835578
-303,-217,4024,14716,1748698835618
-335,-165,4043,14717,1748698835658
-321,-102,4049,14718,1748698835698
-309,-79,4064,14719,1748698835738
-296,-22,4069,14720,1748698835778
-302,-138,4048,14721,1748698835819
-341,-198,4017,14722,1748698835858
-295,-98,4037,14723,1748698835899
-303,-84,4047,14724,1748698835939
-290,-53,4059,14725,1748698835979
-337,-72,4083,14726,1748698836019
-337,-194,4036,14727,1748698836059
-324,-214,4054,14728,1748698836099
-319,-77,4045,14729,1748698836140
-312,-53,4075,14730,1748698836180
-316,-57,4075,14731,1748698836220
-338,-118,4050,14732,1748698836260
-307,-236,4044,14733,1748698836301
-333,-131,4055,14734,1748698836340
-279,-123,4041,14735,1748698836380
-312,-24,4056,14736,1748698836421
-309,-5,4072,14737,1748698836461
-329,-154,4058,14738,1748698836501
-299,-169,4029,14739,1748698836541
-315,-134,4062,14740,1748698836581
-285,-107,4049,14741,1748698836622
-303,-81,4067,14742,1748698836661
-333,-68,4081,14743,1748698836701
-311,-185,4034,14744,1748698836742
-328,-194,4049,14745,1748698836782
-297,-102,4057,14746,1748698836822
-303,-95,4058,14747,1748698836862
-295,-33,4045,14748,1748698836902
-325,-46,4081,14749,1748698836943
-331,-185,4060,14750,1748698836983
-330,-124,4048,14751,1748698837023
-316,-86,4044,14752,1748698837063
-302,-66,4042,14753,1748698837104
-304,-59,4060,14754,1748698837144
-332,-146,4045,14755,1748698837183
-309,-193,4026,14756,1748698837224
-303,-134,4074,14757,1748698837264
-303,-96,4039,14758,1748698837304
-278,-39,4066,14759,1748698837344
-332,-75,4069,14760,1748698837384
-309,-186,4042,14761,1748698837425
-326,-202,4056,14762,1748698837465
-300,-80,4060,14763,1748698837505
-322,-82,4061,14764,1748698837545
-317,-52,4052,14765,1748698837586
-336,-36,4054,14766,1748698837626
-295,-196,4034,14767,1748698837666
-316,-140,4045,14768,1748698837706
-295,-80,4057,14769,1748698837747
-289,-82,4071,14770,1748698837786
-322,-26,4073,14771,1748698837827
-329,-106,4069,14772,1748698837867
-323,-230,4040,14773,1748698837908
-316,-156,4059,14774,1748698837948
-290,-85,4063,14775,1748698837988
-304,-67,4080,14776,1748698838028
-308,-24,4071,14777,1748698838069
-322,-160,4043,14778,1748698838109
-330,-191,4039,14779,1748698838149
-346,-128,4067,14780,1748698838189
-311,-80,4055,14781,1748698838230
-309,-66,4055,14782,1748698838269
-325,-61,4081,14783,1748698838310
-304,-172,4052,14784,1748698838351
-327,-133,4047,14785,1748698838391
-333,-68,4059,14786,1748698838431
-306,-71,4075,14787,1748698838471
-324,-8,4073,14788,1748698838511
-301,-121,4056,14789,1748698838552
-296,-214,4054,14790,1748698838592
-302,-154,4066,14791,1748698838632
-329,-100,4047,14792,1748698838672
-294,-46,4070,14793,1748698838713
-327,-1,4089,14794,1748698838753
-303,-166,4053,14795,1748698838793
-293,-202,4046,14796,1748698838833
-307,-129,4060,14797,1748698838874
-316,-43,4074,14798,1748698838914
-292,-43,4093,14799,1748698838955
-335,-99,4067,14800,1748698838994
-321,-179,4043,14801,1748698839035
-281,-175,4053,14802,1748698839075
-290,-111,4064,14803,1748698839116
-316,-71,4070,14804,1748698839156
-341,-37,4073,14805,1748698839197
-329,-126,4075,14806,1748698839236
-302,-225,4058,14807,1748698839277
-286,-127,4063,14808,1748698839317
-307,-78,4057,14809,1748698839357
-310,-27,4056,14810,1748698839397
-341,-102,4068,14811,1748698839437
-297,-211,4059,14812,1748698839477
-321,-140,4060,14813,1748698839518
-296,-126,4070,14814,1748698839558
-296,-116,4076,14815,1748698839598
-336,-42,4055,14816,1748698839638
-322,-122,4073,14817,1748698839679
-288,-208,4060,14818,1748698839718
-341,-207,4060,14819,1748698839759
-320,-163,4058,14820,1748698839799
-305,-100,4060,14821,1748698839839
-303,-98,4036,14822,1748698839879
-345,-219,4052,14823,1748698839919
-327,-228,4057,14824,1748698839960
-298,-170,4038,14825,1748698840000
-306,-140,4058,14826,1748698840040
-331,-123,4081,14827,1748698840080
-299,-86,4084,14828,1748698840120
-304,-223,4052,14829,1748698840162
-321,-238,4042,14830,1748698840201
-301,-142,4059,14831,1748698840241
-314,-138,4078,14832,1748698840281
-290,-101,4090,14833,1748698840322
-353,-163,4075,14834,1748698840362
-311,-212,4061,14835,1748698840402
-304,-166,4031,14836,1748698840442
-282,-129,4067,14837,1748698840483
-325,-41,4050,14838,1748698840523
-319,-39,4073,14839,1748698840563
-333,-112,4072,14840,1748698840603
-325,-201,4038,14841,1748698840644
-301,-137,4040,14842,1748698840684
-311,-73,4040,14843,1748698840724
-316,-56,4077,14844,1748698840765
-327,-53,4063,14845,1748698840805
-328,-200,4029,14846,1748698840845
-315,-194,4059,14847,1748698840885
-308,-139,4068,14848,1748698840926
-301,-111,4085,14849,1748698840967
-310,-55,4074,14850,1748698841006
-356,-103,4071,14851,1748698841046
-311,-209,4056,14852,1748698841087
-295,-168,4048,14853,1748698841128
-322,-109,4068,14854,1748698841168
-302,-100,4054,14855,1748698841208
-323,-51,4089,14856,1748698841248
-311,-191,4045,14857,1748698841289
-309,-216,4056,14858,1748698841328
-328,-109,4081,14859,1748698841369
-310,-101,4071,14860,1748698841409
-320,-57,4079,14861,1748698841450
-343,-60,4063,14862,1748698841489
-294,-209,4055,14863,1748698841530
-302,-171,4037,14864,1748698841570
-305,-73,4080,14865,1748698841611
-287,-123,4070,14866,1748698841650
-319,-41,4050,14867,1748698841691
-336,-82,4072,14868,1748698841731
-326,-236,4052,14869,1748698841772
-285,-144,4062,14870,1748698841811
-322,-123,4052,14871,1748698841852
-333,-111,4054,14872,1748698841892
-310,-44,4079,14873,1748698841932
-280,-148,4051,14874,1748698841972
-301,-206,4055,14875,1748698842012
-343,-129,4081,14876,1748698842052
-309,-71,4066,14877,1748698842093
-271,-101,4071,14878,1748698842133
-316,-83,4064,14879,1748698842173
-317,-177,4040,14880,1748698842213
-324,-220,4045,14881,1748698842254
-332,-111,4063,14882,1748698842293
-320,-89,4049,14883,1748698842334
-296,-81,4070,14884,1748698842374
-309,-102,4051,14885,1748698842415
-348,-235,4042,14886,1748698842454
-306,-203,4051,14887,1748698842494
-296,-97,4065,14888,1748698842535
-317,-69,4047,14889,1748698842576
-302,-60,4061,14890,1748698842615
-315,-165,4068,14891,1748698842656
-308,-240,4055,14892,1748698842696
-302,-167,4044,14893,1748698842737
-318,-161,4067,14894,1748698842777
-315,-57,4049,14895,1748698842817
-294,-98,4071,14896,1748698842857
-311,-247,4056,14897,1748698842898
-309,-181,4074,14898,1748698842938
